ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome
161741,0,,3.25,6.75,1.2,2.4,2,87,M,H,51.40977979,165800,91236
161743,0,,3.25,8,1.2,3.2,1,47,M,H,53.07055694,390100,91236
161752,0,,3.5,8.25,1.4,1.4,3,71,F,U,54.35131204,168900,
161760,1,175,2.4,2.5,0.8,0.8,3,,F,U,67.59678045,405800,
161763,1,50,3.65,8.5,1.4,3.2,3,50,M,U,53.5168952,405800,
161781,0,,2.75,5.75,0.8,0.8,4,75,M,H,56.9148982,398800,87880
161790,1,35,3.65,8,1.2,2.6,2,78,U,H,51.13188579,125900,46563
161804,1,25,3.65,8.5,1.4,3.4,2,58,M,H,50.14682931,113700,39724
161829,1,50,2.9,6.75,0.8,0.6,1,63,F,H,54.1713873,174800,45594
161836,1,75,3.15,6.5,1.2,2.4,4,76,F,H,52.74755903,234600,60494
161838,1,70,3.9,8,1.4,3,4,54,F,U,51.32096757,195300,
161846,0,,3.25,8,1.2,3.2,1,55,U,U,58.44725334,329500,
161849,0,,3.25,8.5,1.2,3.4,2,82,M,H,60.11500339,226400,60494
161856,1,75,2.9,5.25,1,0.8,3,78,M,H,54.03128812,226400,60494
161916,1,175,3.9,7.25,1.4,2.6,2,,F,U,60.1626564,162200,
161917,0,,3.25,7,1.2,2.6,4,,M,U,51.02792146,167900,
161923,0,,2.5,7.75,1,1,4,59,F,H,56.4006708,169100,43426
161980,1,20,3.65,7,1.4,2.8,1,,M,U,50.76693246,319700,
162026,1,80,3.15,6.75,1,0.8,3,62,M,H,59.92786719,596500,110085
162105,0,,3.25,7.25,1.2,2.8,1,72,F,H,59.60597806,314200,71258
162117,0,,3,7.5,1,2.6,3,73,F,H,53.01240271,252400,71258
162159,0,,1.5,5.75,0.6,2.4,3,66,M,H,52.95918033,266400,71258
162169,1,100,2.65,3.5,0.8,1,4,,M,H,53.85938028,345100,94723
162177,0,,3.25,8.75,1.2,3.4,3,77,F,H,54.0572661,345100,94723
162179,0,,2,2,0.6,0.6,4,,U,U,51.51625275,299100,
162208,1,50,3.65,8.25,1.4,3,3,77,M,H,57.64971359,579100,163017
162209,1,50,2.65,7.25,1,2.6,2,77,F,H,57.03757142,526600,163017
162213,1,35,3.9,8.5,1.4,3.4,3,75,M,H,53.76763555,500000,
162228,1,125,3.65,7,1.4,2.6,4,,F,U,52.27684501,288300,
162234,1,130,3.65,7.25,1.4,2.6,2,80,M,H,65.42097481,554000,145836
162253,1,25,3.65,8.5,1.4,3.4,1,,F,U,50.35815216,232200,
162254,1,175,3.65,8,1.4,1.2,2,39,F,H,68.24372783,556400,145836
162271,1,75,2.9,6.25,1,2,3,,M,U,54.22302126,447400,
162294,0,,3.25,8.75,1.2,3.4,3,39,F,H,67.40067212,444500,108645
162300,1,100,3.65,8.5,1.4,1.2,3,77,M,U,58.71764942,519000,
162313,1,125,3.9,6.75,1.4,2.6,2,35,F,H,66.28932503,597500,200001
162341,1,70,3.4,8,1.4,3.4,3,,F,U,52.49043949,369300,
162343,1,100,4.15,9,1.4,3.4,3,50,M,H,55.42277597,528300,82090
162349,0,,3.25,8.25,1.2,3,1,79,M,H,54.25464647,450000,82090
162386,0,,3.25,7.5,1.2,2.8,2,32,F,H,53.28906131,351900,83937
162392,1,100,3.15,7.5,1.4,3.2,3,74,M,H,53.94086815,383900,83937
162490,0,,3.5,8,1.2,2.8,3,52,F,U,53.14560224,275000,78892
162492,1,50,3.65,8,1.4,3.4,4,60,F,H,52.60939781,262500,78892
162494,1,150,2.65,7,1,2.4,2,41,M,U,62.50867206,237500,78892
162497,0,,3.75,8.75,1.2,3.4,3,52,M,H,52.07831075,237500,78892
162523,0,,3,7,1.2,2.6,1,68,M,H,52.92705587,363700,71862
162525,1,115,6.9,11.75,1.4,3.2,2,,M,U,60.5656202,409300,
162531,1,125,2.9,5.75,1,1.8,2,55,M,U,54.51384202,443300,71862
162533,0,,3.25,8.25,1.2,3.2,3,46,M,U,53.34875454,322800,71862
162544,0,,3.25,8.75,1.2,3.4,4,45,F,H,54.20846355,343600,71862
162556,0,,2.75,7.5,1.2,3.2,1,72,F,U,49.1858193,67000,46253
162567,1,185,3.65,7,1.4,2.8,2,,F,U,61.10908207,308800,115500
162593,1,70,3.65,8,1.4,1.2,2,47,M,U,58.46355588,595400,
162598,1,100,5.65,10.75,2.2,4.2,4,77,F,H,52.69325355,276600,71862
162606,1,45,3.4,5.75,1.4,2.2,4,54,F,H,52.42270916,265300,49835
162618,1,20,3.4,8.25,1.4,3.4,1,75,F,H,51.43616101,267000,49835
162625,0,,3,8.25,1.2,3.2,4,,F,U,52.15837949,225000,
162649,0,,3,7.5,1.2,2.8,3,,F,H,52.87626004,253000,70090
162650,1,25,3.65,8.5,1.4,3.4,2,,M,U,52.45194144,301000,66359
162656,1,100,3.65,8,1.4,3,2,,F,U,56.73004143,68500,
162669,0,,3.5,7.75,1.2,2.8,2,55,F,H,52.77931268,324700,70090
162676,1,125,2.65,4.75,1,1.6,2,39,M,H,65.68245002,457200,104932
162679,0,,1.25,4.5,0.6,2,4,,M,U,54.76048027,515700,
162687,1,175,3.65,8.5,1.4,1.2,4,57,F,U,58.59751489,323800,104932
162698,0,,2.5,6.5,0.8,2.4,4,47,M,H,53.50903017,279300,78892
162703,0,,3.25,8,1,2.6,2,74,F,H,54.54846855,391000,95584
162740,1,70,3.15,7.5,1.4,3,4,75,F,H,53.51161809,280700,66359
162759,1,90,3.65,8.25,1.4,3,4,57,F,U,52.62108085,262000,
162767,0,,3.5,7.75,1.2,3,4,80,M,U,51.83937654,272700,
162796,0,,2.75,4,1,1.4,2,59,M,U,62.09881159,324200,73564
162799,0,,2.5,4.25,0.8,1.4,2,,U,U,59.58874527,284800,
162803,0,,2,4.75,0.6,1.6,2,,M,U,59.70107856,243800,
162804,0,,2.75,6,1.2,2.6,3,77,F,H,52.87978264,343300,73564
162814,1,50,3.65,8.75,1.4,3.4,1,60,M,H,52.72498425,336500,73564
162820,1,125,3.65,7.5,1.4,2.6,2,40,M,H,60.79461107,336500,73564
162849,1,45,3.4,8,1.4,3.4,1,68,F,U,51.06729397,324200,
162867,1,55,3.4,5.75,1.4,2.2,4,29,M,H,53.77292508,333000,97480
162871,0,,2.75,5.25,1,1.8,4,71,M,U,54.27885853,354400,97480
162878,0,,2.5,6.25,0.8,0.8,4,73,F,H,57.19854822,327500,97480
162910,0,,2.75,7.5,0.8,0.8,1,65,M,H,57.94400967,431600,97480
162937,0,,3,8.5,1.2,3.4,4,,F,U,52.5588542,275000,
162945,1,25,3.65,8.75,1.4,3.4,1,85,F,U,48.62936723,,29073
162974,0,,3.25,8.25,1.2,3,2,,F,U,48.94800578,,
162994,1,50,3.4,5,1.4,2,3,,M,U,50.91717083,275000,
162996,0,,3.25,5.75,1.2,2.2,4,43,F,U,49.10524455,,32061
162997,1,105,2.9,6,1,2,4,60,F,H,50.78181643,55000,32061
163018,1,120,3.65,7.5,1.4,2.8,4,,M,U,53.08315567,350000,
163057,0,,3,7.5,1,2.6,3,87,F,U,52.47012572,225000,52283
163081,1,35,3.65,7.75,1.4,3,1,,M,U,52.65062721,391200,50829
163168,0,,3.25,7.75,0.8,2.2,2,83,F,H,52.97091837,261600,60294
163174,0,,3.5,8.25,1.2,1.2,4,17,M,H,56.56171336,244700,60294
163200,0,,3,4.25,1,1.4,4,,F,U,52.48147112,372200,
163220,1,130,3.15,7.5,1.2,1,3,50,U,H,59.88660094,582900,63972
163250,0,,2.5,6.75,0.8,2.2,4,35,F,H,54.72995465,342300,70090
163289,0,,2.5,5.5,0.8,0.8,2,74,F,H,55.07828715,329200,73276
163300,0,,3.25,8.75,1.2,3.4,2,,F,H,53.00371183,317700,73276
163316,1,200,3.65,8.25,1.4,3.4,3,63,M,H,66.95584862,476900,80063
163333,0,,3,5.75,1.2,2.2,2,,F,U,62.57600227,421300,80342
163354,1,50,3.9,7,1.4,1.2,3,37,F,U,55.77734835,431300,
163369,1,30,3.15,4.5,1.2,1.6,1,,U,U,49.72714572,225000,
163412,1,100,2.9,3.5,1.2,1.4,2,,F,H,60.00937947,284100,73909
163432,0,,2.75,6.5,1,1,3,,F,U,66.25055684,261800,
163435,0,,3.25,8.75,1.2,3.4,2,49,M,U,63.92607811,406500,73909
163494,0,,3,7.75,1.2,2.8,1,,F,U,54.57472263,573300,
163497,0,,2.75,8.25,1,3.2,2,60,F,H,64.76152622,570000,133235
163506,1,75,3.9,8.25,1.4,3.2,4,,F,U,52.86559732,355600,
163519,0,,3.5,9,1.2,3.4,4,41,M,H,54.60290555,350700,98339
163546,1,75,3.9,8.25,1.4,3,3,54,M,H,54.91251063,416900,109271
163591,1,175,3.65,8.75,1.4,1.2,2,75,M,U,67.30374719,391900,
163608,1,500,3.9,7.75,1.4,2.8,2,,M,H,62.45599901,540700,66500
163614,1,50,3.65,8.75,1.4,3.4,1,,F,U,52.43613492,405100,
163634,0,,3.25,8.75,1.2,1.2,4,74,F,H,59.21406828,406200,66500
163639,0,,2,3.75,0.6,1.2,2,19,F,U,61.94537489,433300,44940
163675,1,50,3.65,8.75,1.4,3.4,3,62,U,U,50.94547127,169300,
163697,0,,2.5,4.25,0.8,1.4,2,79,M,U,63.0473471,425000,147378
163731,1,55,3.65,7.5,1.4,2.8,3,43,M,U,55.35650555,476300,105950
163732,0,,3.25,8.25,1.2,3,3,57,M,H,55.00971825,446600,69959
163740,0,,3.25,8,1.2,1.2,2,68,F,H,62.29106339,155700,69959
163757,1,125,3.65,6.5,1.4,2.4,3,43,F,U,54.49697268,425500,105950
163779,0,,3.25,8.75,1.2,3.4,3,68,M,H,52.42017799,226800,64579
163783,0,,3,4.25,1,1.4,2,39,M,H,59.96292421,276100,61455
163843,1,80,3.9,7.5,1.4,2.6,3,51,M,H,54.01719759,354300,94723
163857,1,125,2.4,2.5,0.8,0.8,2,,M,U,59.91946449,356400,
163860,0,,2.75,4.5,1,1.6,2,,U,H,62.72841437,270100,78651
163861,0,,3.5,5.5,1.2,2,2,46,M,H,53.56535598,480800,78651
163873,0,,3.25,8.5,1.2,3.4,2,,F,U,51.93121246,337800,
163903,0,,3.25,8.25,1.2,3.4,2,,F,H,52.76823437,342800,78651
164003,0,,2.75,7.5,1,3,1,82,F,U,50.47990066,240200,
164024,0,,2.5,6.25,1,1,4,37,F,H,56.05577207,228400,98339
164044,1,75,2.9,7.25,1,0.8,3,55,M,U,61.17572272,579500,149167
164054,0,,2.5,2.5,0.8,0.8,2,57,M,H,65.97955542,546700,152146
164105,0,,3,7.75,1.2,2.8,1,46,M,U,50.82502948,127000,64695
164123,0,,3.25,8.5,1.2,3.4,2,55,M,U,59.24176903,213700,
164133,0,,3,8,1,2.8,2,,F,U,51.33050879,213700,
164165,0,,3.25,8,1.2,3,4,45,F,H,51.2914896,109900,39165
164167,1,65,3.4,7,1,2.2,1,44,F,H,51.85987854,229200,77380
164169,1,75,3.65,8.25,1.2,2.8,3,35,M,H,52.98200736,229200,77380
164175,1,75,3.15,7.25,1,2.4,2,,F,H,51.79990568,191400,51563
164181,0,,2.5,7.25,0.8,0.8,3,57,M,H,56.09594409,187100,74947
164188,1,70,3.65,8,1.4,1.2,2,35,F,H,54.88855504,152500,74947
164217,1,125,3.65,8.5,1.4,1.2,4,57,M,H,58.21617475,286900,105037
164220,1,50,1.65,3.5,0.6,1,3,71,F,H,53.9371262,286900,105037
164224,0,,2.5,3.75,0.8,0.8,4,49,F,U,52.21861786,151100,75023
164231,1,35,3.4,7.5,1.4,3.2,1,19,F,H,50.84559951,220500,75023
164246,1,75,3.65,8.5,1.4,3.2,2,47,F,H,52.94337586,298200,75023
164251,1,25,3.65,5.25,1.4,2,4,57,F,H,50.86622087,144900,63253
164296,1,50,2.65,5.75,1,2.2,1,61,F,U,49.54091351,91100,45368
164301,1,100,3.65,8,1.4,1.2,3,71,U,H,54.79694243,136400,45368
164306,1,150,3.15,4,1,1.2,4,,F,U,51.61303859,272500,
164315,0,,1.75,6.25,0.8,2.8,1,27,M,H,51.1815819,213200,72252
164330,0,,3.25,7.25,1.2,3.2,4,,M,U,48.94679669,56300,
164364,1,30,4.4,9,1.4,3.2,1,45,F,U,50.36885061,233200,
164367,1,100,3.4,8.25,1.4,3.2,3,,F,U,50.25441668,87500,
164372,1,125,3.9,9,1.4,3.4,4,42,M,H,52.6259993,186100,78523
164386,0,,3.25,8,1.2,1.2,2,,F,H,56.11453644,266000,78523
164424,0,,3,8,1.2,1.2,4,68,M,H,60.74125729,492200,152146
164461,1,40,3.65,6.5,1.4,2.4,1,41,M,H,51.3596429,263200,69298
164513,1,250,3.15,5.75,1.2,2.2,4,50,F,H,49.04056785,,
164551,1,15,3.9,8.5,1.4,3,1,,F,U,49.63226874,115800,
164592,0,,2.75,4.5,1,1.6,2,83,F,H,63.31968987,332400,74609
164593,0,,2.5,4.25,0.8,1.4,4,37,M,U,52.64136735,254000,74609
164610,0,,3.25,6.75,1.2,2.4,4,,F,H,51.36202955,121100,51574
164651,1,25,2.9,3.5,1,1.2,3,65,F,U,51.31786167,220800,70881
164697,1,100,3.15,7,1,0.8,1,80,F,U,54.85468533,223500,70881
164713,0,,2,3.75,0.6,1.2,2,77,U,H,62.96918336,451100,106645
164749,0,,2.75,4,1,1.4,2,44,M,U,57.3573513,43700,44238
164783,0,,3,7.5,1.2,3,2,71,M,H,50.92085961,172700,52286
164796,1,60,3.4,7.75,1.2,2.6,2,61,U,U,53.06171007,369200,
164850,1,35,4.15,8.75,1.4,3.4,1,70,M,U,48.47544913,85700,
164857,0,,2,7.5,0.8,3,4,75,F,H,52.8755748,198700,51331
164894,1,50,3.65,8.25,1.4,3,1,69,F,U,51.25522401,187200,61989
164899,1,115,3.15,4,1.2,1.4,2,56,F,H,60.79986023,209400,65614
164917,0,,2.5,6.25,0.8,2.2,2,31,M,H,52.0992134,241500,65614
164923,0,,3.25,8.25,1.2,3,4,55,F,H,53.37440907,248600,65614
164945,0,,2.5,8,1,1,2,87,M,H,64.03960966,209400,65614
164948,0,,3.25,8.5,1.2,3.2,3,86,F,U,51.22547318,184900,
164965,0,,3.25,8.25,1.2,3.4,2,,M,U,51.36563048,310700,
164969,1,35,3.65,8,1.4,3.2,1,37,F,H,50.82228495,184800,82510
164986,1,75,3.4,6.75,1.4,2.6,4,68,F,H,54.2311008,314200,121055
164987,1,60,3.9,8.5,1.4,3,3,45,M,H,55.20890387,402600,121055
164989,1,150,3.4,8.5,1.4,3.4,4,65,F,H,56.83682123,528700,121055
165019,0,,2.75,4,1,1.4,2,53,F,U,61.88317418,200200,82043
165033,1,50,3.65,6.75,1.4,2.6,1,42,M,U,58.17978545,320700,
165056,1,25,2.15,5.75,0.8,2.2,2,43,F,H,51.89798638,188400,82043
165064,0,,2.5,6.5,1,2.2,2,57,M,H,51.63435293,152600,58016
165102,1,125,2.65,4.75,1,1.6,2,75,M,H,63.58254733,297300,72487
165177,1,25,3.65,7.5,1.4,2.8,3,,F,H,52.96917299,269800,87914
165180,0,,3.5,9,1.2,3.4,1,36,M,H,61.59431755,451100,106645
165201,0,,3.25,8.5,1.2,3.2,3,30,U,H,54.72963328,370200,116328
165204,0,,3,8.25,1.2,3.2,2,70,M,U,53.70829036,314000,116328
165235,1,45,3.65,7.75,1.4,2.8,1,78,F,H,51.09645685,183600,65288
165241,1,75,3.65,7,1.4,1.2,3,71,M,H,55.2006729,258900,65288
165260,0,,3.75,8.5,1.2,2.8,1,,U,U,50.0337687,146900,
165287,1,110,3.65,7.75,1.4,1.2,2,43,M,U,62.20311268,281100,
165302,1,100,2.15,4.5,1,2.2,3,75,U,U,51.07529391,281100,
165314,1,125,3.65,6.5,1.4,2.4,1,50,F,H,56.86649271,120300,38816
165325,0,,3,6.75,1.2,2.6,2,31,F,H,51.22538722,181700,71351
165360,0,,2.75,7,1,3.2,1,77,F,U,49.86929257,275000,
165366,1,150,3.4,5.75,1,1.8,2,,M,U,65.0514988,556700,
165368,1,100,3.65,6.75,1.4,2.6,3,65,M,H,68.87967959,389900,134096
165378,1,115,3.4,8,1.2,3,3,37,F,U,53.33491617,399700,
165379,0,,2.25,5,0.8,0.8,3,43,F,H,56.53518263,367500,134096
165384,1,130,3.65,8,1.4,1.2,4,41,M,H,60.51848986,525600,134096
165385,1,200,3.65,8,1.4,3.2,3,82,M,U,66.79345573,367500,134096
165392,1,105,3.15,4,1,0.8,4,,M,H,52.48157055,191100,66737
165406,0,,3,7.75,1,1,4,77,M,H,56.83882904,243200,66737
165409,0,,2.5,7.75,1,1,3,,F,U,55.84590249,218600,
165422,0,,3.75,8.25,1.2,2.8,4,55,M,H,52.05073124,161700,52570
165440,1,100,2.9,5.25,0.8,0.6,2,35,F,U,51.96428802,140300,
165454,0,,3.25,7,1.2,1.2,4,71,M,H,54.08736597,122200,52570
165480,0,,2.5,8,1,3.2,4,,F,H,54.22436914,278500,104720
165494,1,75,3.65,8,1.4,3.2,4,52,F,H,54.68379958,389800,104720
165496,0,,3.75,9,1.2,3.2,3,53,F,H,54.17681769,339700,104720
165503,0,,2.5,5.5,0.8,1.8,3,39,M,H,52.53803299,219500,83076
165509,1,50,3.9,8,1.2,3,1,,M,H,51.01132758,221300,83076
165513,0,,3,8,1.2,3.2,3,50,U,U,51.33919795,219500,
165556,0,,3.5,7.5,1.2,2.8,1,,M,U,57.3949674,235100,
165606,0,,2,6.25,0.8,2.8,1,,F,H,50.01859464,160900,50434
165608,0,,2.5,6,0.8,1.8,3,70,M,H,52.70039708,223100,50434
165620,1,20,3.4,8.25,1.2,3,1,69,U,H,50.87285311,160900,50434
165628,1,25,3.4,7.5,1.4,3,1,71,M,H,50.76943724,183100,68342
165641,1,20,3.4,8,1.4,3.2,1,72,F,H,51.31019605,219200,68342
165649,1,75,3.65,7.75,1.4,3,4,73,F,H,52.39756121,205700,68342
165696,0,,2.75,7,1,2.4,2,,M,U,52.80504218,356700,
165707,1,75,3.4,8.5,1.4,3.4,3,75,F,H,53.42952343,266000,106009
165719,1,20,2.65,6,1,2,1,48,F,H,53.80783304,356700,106009
165729,0,,2.5,6.25,0.8,2,4,,M,H,53.64830064,243000,78523
165746,1,50,2.4,5.25,1,2,1,27,M,H,50.55981471,142900,69200
165753,1,75,3.15,4,1,0.8,4,69,M,H,51.61103511,134500,45897
165794,0,,2.75,8.25,1.2,3.4,2,57,F,U,52.01005623,212500,74675
165819,0,,2.25,4,0.6,1.2,4,,M,U,51.82048527,256700,
165820,1,100,4.15,6.5,1.4,2.2,2,75,F,H,60.85633257,285400,101339
165830,1,125,2.9,6.25,0.8,0.6,2,42,F,H,64.1756848,323000,101339
165857,1,20,2.9,7,1.2,2.6,1,75,F,H,50.68688471,126900,60453
165868,1,95,3.65,8.75,1.4,3.4,2,57,M,U,51.07522895,148600,60453
165886,0,,3.25,6.75,1.2,2.4,4,67,F,U,50.89971211,92800,39165
165924,1,100,3.4,7.75,1.4,3,4,49,M,H,52.81495078,214800,68286
165934,0,,3.25,7.5,1.2,2.6,3,55,M,H,52.53436905,214800,68286
165978,0,,2.25,6.25,0.8,0.8,3,87,F,H,55.56611537,209200,78995
166005,0,,3,7.75,1.2,2.8,2,69,F,H,50.55046156,84000,42181
166024,1,100,2.65,6.25,1,0.8,2,,F,U,53.77660696,186300,
166031,0,,2.5,4.25,0.8,1.4,2,43,M,H,60.67052099,283100,80841
166106,1,50,3.65,8.25,1.4,3,1,34,F,U,49.65599437,114300,
166115,0,,3.25,8.5,1.2,3.4,3,71,M,U,51.75923965,198000,58864
166146,0,,2.5,6.5,0.8,0.8,2,41,F,U,62.34348081,187100,
166184,0,,2.75,7,1,1,4,54,M,H,54.43063644,101600,36611
166207,1,45,3.4,6.25,1.4,2.4,1,,M,U,49.14429947,136700,
166256,0,,3,4.75,1,1.6,1,,F,U,47.3539086,,
166261,1,60,3.4,8,1.4,3.2,3,70,F,U,49.90563289,81300,
166324,1,95,3.65,7.5,1.4,1.2,3,,U,H,56.65106324,335700,71523
166337,1,75,2.4,2,0.8,0.6,4,43,M,H,55.877835,581300,105465
166350,1,125,3.9,8.25,1.4,3,2,45,F,U,62.51021621,333300,105465
166375,1,55,3.65,8.25,1.4,1.2,1,68,F,H,57.02735338,337300,105465
166413,1,45,3.65,7.75,1.2,2.4,1,76,F,H,54.32176268,389500,106491
166416,1,100,3.4,4.25,1.2,1,2,44,M,H,59.2844543,139400,56619
166461,0,,3,8,1.2,3,4,56,F,U,52.60312581,182700,56277
166475,1,50,2.65,6.75,1,0.8,4,55,U,U,55.10147826,94900,55054
166485,1,225,3.65,7.75,1.4,2.8,2,53,M,H,61.23959591,182300,115631
166496,0,,3.75,8.75,1.2,3.4,3,85,F,H,51.7602957,218200,70229
166504,0,,2.5,4,0.8,1.4,2,73,F,H,61.331212,326000,117618
166508,1,100,3.4,7,1.4,1.2,4,52,M,H,57.03739905,290100,117618
166521,1,135,3.65,8.25,1.4,3,2,50,F,H,61.85500512,342200,119065
166529,0,,3.25,8.5,1.2,3.2,3,65,M,H,66.98785544,370900,119065
166578,0,,2.75,7,1,2.6,3,73,F,H,51.69403762,149700,70680
166583,0,,3.5,4.75,1,1.4,2,,F,U,58.3120951,205100,
166600,0,,3,6.75,1.2,1.2,2,,F,H,53.2314381,140600,42955
166606,1,250,3.65,8.75,1.4,3.4,3,63,F,H,69.02370737,177800,42955
166624,0,,3,7.25,1,2.4,4,54,F,H,52.45152469,165100,52791
166651,1,100,4.15,8.5,1.4,3,4,47,F,H,51.57608856,133300,48021
166677,0,,3,6,1.2,2.2,2,35,M,U,52.73695548,329400,73378
166687,0,,3.5,3.5,1.2,1.2,3,47,F,U,63.19107566,218100,52286
166711,1,225,3.65,8.25,1.4,3,2,62,F,H,60.63249343,67500,81700
166735,0,,3.5,8.5,1.2,3.2,2,53,F,H,60.81301164,314000,81700
166742,1,60,4.15,8.25,1.4,2.8,3,61,F,H,55.70071472,470500,120544
166747,0,,3.25,8,1.2,1.2,1,80,M,U,64.33283718,470500,
166760,0,,3,7.5,1.2,3,3,82,M,U,53.47159195,441100,
166770,1,25,2.9,6.75,1.2,2.4,3,58,F,U,52.13115234,241900,
166812,0,,3.25,8.75,1.2,3.4,3,52,F,H,51.74048395,165400,61433
166832,0,,3,7.25,1,2.6,3,70,F,H,53.22976408,302000,70326
166864,1,125,2.9,6.75,1,2.2,4,77,F,H,57.2454761,522200,117841
166866,1,62.5,4.15,8.75,1.4,3,3,,F,H,54.48395288,392100,78646
166870,1,70,3.4,7.5,1.4,2.8,4,,F,U,53.61437382,370000,
166886,0,,2.5,6,0.8,2,3,79,F,U,55.23202924,417600,117841
166891,1,50,3.65,8.25,1.4,3,2,68,M,H,54.95295495,424400,117841
166899,1,175,4.65,9.5,1.6,3.4,2,61,F,H,61.64110045,215300,78646
166906,1,25,3.4,7.75,1.2,2.6,1,,F,U,50.98762811,215300,
166927,1,100,2.9,6.25,0.8,0.6,2,68,M,H,64.14920386,276300,76357
166937,1,50,3.65,8.75,1.4,3.4,3,78,M,H,52.40401175,209800,76357
166960,0,,3,8,1.2,3.2,3,61,F,H,51.38999578,118800,80544
167039,1,25,3.4,8,1.4,3.2,1,,U,U,51.42741589,320100,
167054,0,,3.25,8.25,1.2,1.2,1,,F,U,53.32855321,55900,48125
167100,1,50,2.4,6,1,2.4,1,80,M,H,52.57783431,322300,77213
167138,1,150,2.9,4.25,1,1.4,2,44,F,H,59.90522681,212500,78418
167149,1,100,2.65,6,0.8,0.6,4,52,M,H,56.77936302,296100,78418
167165,1,80,3.4,7.75,1.4,2.8,3,62,F,H,53.34660029,260000,78418
167166,0,,3.75,8.5,1.2,3.2,3,40,M,H,52.84147765,300300,78418
167202,1,75,3.4,6.5,1.4,2.4,2,86,F,H,52.31933835,290700,59961
167215,0,,3.5,8,1.2,3.2,3,69,M,H,51.9718513,264300,59961
167253,0,,3,8.5,1.2,3.4,3,27,F,U,53.42762614,404800,
167258,0,,3.25,7.5,1.2,1.2,3,65,F,H,66.70167946,231200,108781
167275,0,,3.25,8,1.2,1.2,2,69,M,H,66.0912945,455500,108781
167315,0,,3,7.5,1.2,3,2,66,F,H,59.88798665,234000,67805
167317,0,,3.25,8.5,1.2,3.2,2,77,F,U,50.59636672,170300,
167318,0,,3.25,8.25,1.2,3.4,3,61,M,U,63.37161512,298500,
167336,0,,2.75,7.25,1.2,2.6,4,42,M,H,52.9165627,180400,60810
167357,1,60,3.65,6.5,1.4,2.4,2,42,M,H,51.75075639,242900,78418
167360,0,,1,3.75,0.4,1.4,4,63,M,H,56.00019731,396300,152661
167376,0,,3.25,7.75,1,1,3,51,F,U,55.1630079,246400,
167390,0,,2.75,5.75,0.8,2,2,77,F,H,56.37481597,586800,152661
167396,1,100,2.9,4.25,1,0.8,2,,M,U,62.78419004,476400,
167406,1,35,3.65,7.75,1.2,3,1,71,F,H,53.44036206,413500,112197
167409,0,,3,8.25,1.2,3.2,3,72,F,H,56.96007728,533800,152661
167410,0,,2.5,7,1,1,1,66,M,H,63.06113019,243800,108698
167418,0,,2.75,7,0.8,2.2,2,17,F,H,55.38264747,445900,112197
167448,0,,3,8.25,1.2,3.4,4,,M,H,53.32124659,264500,84986
167462,1,75,2.65,5.5,1,0.8,2,61,M,H,54.89015411,264500,84986
167470,0,,5.25,10.25,1.8,3.8,2,,F,H,59.75062545,222000,
167482,1,85,2.65,7,1,0.8,3,,M,U,59.84127297,523300,91021
167488,1,25,3.9,7.25,1.2,2.2,1,45,F,H,51.93466181,226900,91021
167493,1,250,3.65,8,1.4,1.2,3,,M,U,80.70947551,344500,91021
167495,1,125,1.9,6.75,0.8,0.6,4,,F,U,57.57077764,299300,
167504,0,,2.5,7.25,1,2.6,2,69,M,U,53.73292722,307000,91021
167517,1,125,3.9,8.5,1.4,3,3,,F,H,52.55506927,232400,55735
167528,0,,2.5,4.25,0.8,1.4,2,,M,U,59.97278298,235600,65766
167536,0,,3.5,7,1.2,2.4,3,63,M,H,74.84926211,229300,65766
167538,1,75,3.15,7.75,1.2,2.8,3,65,F,U,50.61408915,94800,
167551,1,100,3.65,7.25,1.4,2.6,4,53,F,H,52.90904725,235600,65766
167579,0,,3.25,8.25,1.2,3,4,63,F,H,54.12612842,302400,79853
167580,1,105,2.9,6.75,1,2.2,3,,M,U,53.31767524,239400,79853
167604,0,,1.5,4.75,0.4,0.4,1,83,M,U,54.69691135,262900,79853
167614,1,50,3.4,8.5,1.4,3.4,2,,F,U,51.21765632,237800,
167631,1,75,2.9,4.25,1,0.8,4,85,F,H,53.78489883,255400,68804
167654,1,85,2.9,5.75,1,1.8,4,47,M,U,54.64232699,367600,68804
167732,0,,3.25,8.75,1.2,3.4,3,82,F,U,51.16953064,190900,
167733,0,,3.25,8.5,1.2,1.2,2,,M,U,52.85634165,,
167755,1,90,2.9,6.5,1,0.8,4,56,M,H,61.01535967,594000,153945
167763,1,60,3.9,8.75,1.4,3.2,3,47,F,H,57.20497564,563300,153945
167764,0,,3.5,8.5,1.2,3.4,3,78,M,H,52.840671,330500,61125
167777,0,,2.75,4,1,1.4,2,47,M,H,59.56086635,221700,70496
167784,1,75,3.9,8.75,1.4,3.2,4,79,F,H,53.17338098,238000,70496
167799,1,100,3.4,5.5,1.4,2.2,2,37,F,H,58.41636559,229100,47365
167824,0,,3.25,8.75,1.2,1.2,4,,M,U,57.75263161,290400,47365
167838,1,75,3.9,8.75,1.4,3.2,2,63,M,H,51.81116866,229100,47365
167873,0,,3.25,8.5,1.2,3.4,2,86,U,U,51.31132361,143800,102392
167876,0,,3.75,9,1.2,3.2,2,43,U,U,61.38268432,323000,
