ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Gender,Age,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome,Age_empflag,AvgHomeValue_empflag,AvgIncome_empflag
182138,0,,3,7,1,3,1,F,37,U,50,186900,58802,FALSE,FALSE,FALSE
186218,0,,5,9,1,3,2,M,37,U,52,107600,67668,FALSE,FALSE,FALSE
188215,0,,1,3,0,1,1,M,37,U,51,56700,44779,FALSE,FALSE,FALSE
2809,1,125,6,8,2,3,3,M,36,H,54,283100,91908,FALSE,FALSE,FALSE
14394,1,50,4,5,1,1,2,U,36,U,50,174400,53513.45736,FALSE,FALSE,TRUE
15720,0,,3,7,1,3,3,F,36,U,50,138200,53513.45736,FALSE,FALSE,TRUE
16756,1,75,4,9,1,3,4,F,36,U,51,105500,50253,FALSE,FALSE,FALSE
18019,0,,2,4,1,1,2,M,36,H,50,58400,37712,FALSE,FALSE,FALSE
20094,0,,3,8,1,3,2,F,36,U,48,62500,53513.45736,FALSE,FALSE,TRUE
25731,1,105,3,4,1,1,4,M,36,H,58,127700,42334,FALSE,FALSE,FALSE
26254,1,50,4,7,1,2,1,F,36,U,49,52800,38222,FALSE,FALSE,FALSE
33069,1,100,3,6,1,1,4,M,36,U,50,85100,53513.45736,FALSE,FALSE,TRUE
35075,0,,3,8,1,3,2,F,36,U,49,87200,53513.45736,FALSE,FALSE,TRUE
40338,1,105,3,8,1,3,4,F,36,U,57,118200,53513.45736,FALSE,FALSE,TRUE
48822,0,,3,5,1,2,2,U,36,U,52,263900,53513.45736,FALSE,FALSE,TRUE
50154,1,75,3,4,1,1,4,F,36,U,58,104200,53513.45736,FALSE,FALSE,TRUE
50188,0,,3,4,1,1,2,M,36,U,49,63100,53513.45736,FALSE,FALSE,TRUE
59296,0,,3,6,1,2,4,M,36,U,96,97400,53513.45736,FALSE,FALSE,TRUE
60271,0,,3,4,1,1,2,F,36,U,53,425900,53513.45736,FALSE,FALSE,TRUE
63612,1,90,3,6,1,1,4,F,36,U,49,43500,53513.45736,FALSE,FALSE,TRUE
65740,1,60,4,9,1,3,2,U,36,U,50,94100,53513.45736,FALSE,FALSE,TRUE
66532,1,10,3,6,1,2,1,F,36,U,48,61400,53513.45736,FALSE,FALSE,TRUE
67699,0,,3,8,1,3,2,U,36,U,48,101500,53513.45736,FALSE,FALSE,TRUE
74882,0,,2,3,1,1,3,F,36,U,49,55000,53513.45736,FALSE,FALSE,TRUE
82402,0,,2,7,1,2,4,M,36,U,49,134800,53513.45736,FALSE,FALSE,TRUE
83887,1,85,3,6,1,1,4,U,36,U,49,53700,53513.45736,FALSE,FALSE,TRUE
90532,1,100,4,8,1,1,3,F,36,U,49,72900,53513.45736,FALSE,FALSE,TRUE
92514,1,75,3,8,1,3,2,U,36,U,49,86500,53513.45736,FALSE,FALSE,TRUE
93139,0,,3,7,1,3,3,M,36,U,49,112179.2028,53513.45736,FALSE,TRUE,TRUE
94609,0,,3,8,1,3,1,U,36,U,50,95800,53513.45736,FALSE,FALSE,TRUE
99076,0,,4,8,1,3,3,M,36,U,51,197700,53513.45736,FALSE,FALSE,TRUE
99761,1,30,3,7,1,3,1,F,36,U,50,75300,53513.45736,FALSE,FALSE,TRUE
101928,0,,3,8,1,3,1,U,36,U,60,155300,53513.45736,FALSE,FALSE,TRUE
103316,0,,3,7,1,3,2,M,36,U,50,92200,53513.45736,FALSE,FALSE,TRUE
108397,0,,3,9,1,3,2,F,36,U,52,425000,53513.45736,FALSE,FALSE,TRUE
110639,0,,3,6,1,2,1,M,36,U,54,505900,53513.45736,FALSE,FALSE,TRUE
110814,0,,3,4,1,1,2,U,36,U,49,67700,53513.45736,FALSE,FALSE,TRUE
118487,1,100,3,6,1,2,4,M,36,U,55,33300,53513.45736,FALSE,FALSE,TRUE
118639,0,,3,8,1,3,3,F,36,U,50,94400,53513.45736,FALSE,FALSE,TRUE
121208,1,65,4,8,1,3,3,M,36,U,49,61200,53513.45736,FALSE,FALSE,TRUE
121478,0,,3,8,1,1,4,F,36,U,49,76900,53513.45736,FALSE,FALSE,TRUE
124315,1,25,3,8,1,3,3,M,36,U,49,56500,53513.45736,FALSE,FALSE,TRUE
125337,1,80,3,6,1,2,4,M,36,U,50,128600,53513.45736,FALSE,FALSE,TRUE
127265,0,,2,6,1,2,2,M,36,U,49,66700,53513.45736,FALSE,FALSE,TRUE
127358,0,,4,9,1,3,3,F,36,U,56,52300,53513.45736,FALSE,FALSE,TRUE
132847,1,50,4,8,1,3,2,U,36,U,57,56100,53513.45736,FALSE,FALSE,TRUE
134937,0,,3,7,1,3,3,U,36,U,49,65400,53513.45736,FALSE,FALSE,TRUE
135152,1,75,3,7,1,2,4,U,36,U,49,134900,53513.45736,FALSE,FALSE,TRUE
135344,0,,3,7,1,1,4,F,36,U,51,210100,53513.45736,FALSE,FALSE,TRUE
150181,0,,3,8,1,3,2,F,36,U,50,91700,53513.45736,FALSE,FALSE,TRUE
155091,0,,3,4,1,1,3,M,36,U,50,88100,53513.45736,FALSE,FALSE,TRUE
156237,0,,2,6,1,1,4,U,36,U,50,89600,53513.45736,FALSE,FALSE,TRUE
160275,1,25,2,4,1,1,2,M,36,U,50,132700,53513.45736,FALSE,FALSE,TRUE
162867,1,55,3,6,1,2,4,F,36,U,51,87100,53513.45736,FALSE,FALSE,TRUE
184723,1,50,3,8,1,3,1,F,36,U,49,134400,53513.45736,FALSE,FALSE,TRUE
8765,0,,3,7,1,2,1,M,35,U,57,85400,53513.45736,FALSE,FALSE,TRUE
9576,0,,5,8,1,2,2,U,35,U,49,102400,53513.45736,FALSE,FALSE,TRUE
12511,0,,6,11,1,3,1,M,35,U,49,63900,53513.45736,FALSE,FALSE,TRUE
13004,0,,6,10,1,3,2,U,35,U,50,116500,53513.45736,FALSE,FALSE,TRUE
14868,0,,4,8,1,1,4,U,35,U,52,217600,53513.45736,FALSE,FALSE,TRUE
19491,0,,3,5,1,1,2,F,35,U,58,44000,53513.45736,FALSE,FALSE,TRUE
19986,1,50,4,9,1,3,2,M,35,U,50,108300,53513.45736,FALSE,FALSE,TRUE
20641,0,,3,4,1,1,2,F,35,U,57,75900,51973,FALSE,FALSE,FALSE
21815,1,25,4,6,1,2,1,F,35,U,49,54400,53513.45736,FALSE,FALSE,TRUE
26221,0,,3,6,1,2,4,M,35,U,49,69600,54528,FALSE,FALSE,FALSE
26946,1,150,3,4,1,1,2,F,35,U,49,82800,53513.45736,FALSE,FALSE,TRUE
30117,1,80,3,6,1,2,4,M,35,U,50,134700,54093,FALSE,FALSE,FALSE
33429,0,,3,8,1,3,1,F,35,U,50,60600,42305,FALSE,FALSE,FALSE
36516,0,,3,7,1,2,1,U,35,U,50,57800,53513.45736,FALSE,FALSE,TRUE
38698,0,,3,6,1,2,4,U,35,U,50,161000,53513.45736,FALSE,FALSE,TRUE
38734,1,130,3,7,1,1,4,U,35,U,50,136200,53513.45736,FALSE,FALSE,TRUE
39257,1,125,4,8,1,3,2,M,35,U,59,109800,53513.45736,FALSE,FALSE,TRUE
39885,0,,2,6,1,2,2,F,35,U,49,138300,53513.45736,FALSE,FALSE,TRUE
44765,1,50,4,9,1,3,2,F,35,U,49,91800,53513.45736,FALSE,FALSE,TRUE
45338,1,125,3,8,1,3,4,M,35,U,49,72300,53513.45736,FALSE,FALSE,TRUE
45971,1,50,4,7,1,2,2,F,35,U,49,95800,53513.45736,FALSE,FALSE,TRUE
47216,0,,3,8,1,3,2,M,35,U,49,93700,53513.45736,FALSE,FALSE,TRUE
49256,0,,3,5,1,2,4,M,35,U,56,25900,53513.45736,FALSE,FALSE,TRUE
51011,0,,3,8,1,3,1,M,35,U,51,65700,63162,FALSE,FALSE,FALSE
56485,0,,3,4,1,1,2,U,35,U,49,39800,37038,FALSE,FALSE,FALSE
57412,0,,3,4,1,1,4,M,35,H,53,52400,54371,FALSE,FALSE,FALSE
59911,0,,3,8,1,3,2,F,35,H,50,101000,39664,FALSE,FALSE,FALSE
60980,0,,2,4,1,1,4,F,35,H,52,298900,53517,FALSE,FALSE,FALSE
62107,0,,3,4,1,1,4,F,35,H,49,37600,55212,FALSE,FALSE,FALSE
65123,0,,4,8,1,3,4,F,35,H,54,66100,41343,FALSE,FALSE,FALSE
65500,1,75,3,7,1,2,4,U,35,U,48,43700,53513.45736,FALSE,FALSE,TRUE
65565,1,50,2,5,1,2,1,U,35,U,49,39100,53513.45736,FALSE,FALSE,TRUE
68105,0,,3,3,1,1,1,F,35,H,50,94000,56544,FALSE,FALSE,FALSE
68951,1,125,4,7,1,3,2,F,35,U,48,50400,53513.45736,FALSE,FALSE,TRUE
69226,0,,4,7,1,2,3,F,35,H,49,26200,43216,FALSE,FALSE,FALSE
69342,0,,4,8,1,3,2,F,35,U,58,328900,73833,FALSE,FALSE,FALSE
74361,1,50,4,9,1,3,3,M,35,U,49,34700,41958,FALSE,FALSE,FALSE
77612,0,,2,4,1,1,4,F,35,U,49,168500,53513.45736,FALSE,FALSE,TRUE
77784,1,80,3,8,1,3,3,M,35,U,53,73000,56828,FALSE,FALSE,FALSE
79562,1,95,4,8,2,3,3,M,35,H,50,70400,49460,FALSE,FALSE,FALSE
81293,1,15,2,4,1,1,1,M,35,H,60,40900,35728,FALSE,FALSE,FALSE
81844,0,,3,8,1,3,2,F,35,U,54,157800,53513.45736,FALSE,FALSE,TRUE
86017,1,50,2,5,1,2,2,U,35,U,62,127300,53513.45736,FALSE,FALSE,TRUE
96314,0,,6,11,2,4,2,F,35,U,50,49300,31404,FALSE,FALSE,FALSE
97537,1,20,3,8,1,3,1,F,35,H,51,100600,49394,FALSE,FALSE,FALSE
97916,0,,3,8,1,3,2,M,35,U,60,109400,56916,FALSE,FALSE,FALSE
98964,0,,3,8,1,1,2,F,35,H,52,228900,95814,FALSE,FALSE,FALSE
99209,1,15,3,6,1,2,1,F,35,U,50,74400,53513.45736,FALSE,FALSE,TRUE
103298,1,75,3,6,1,1,4,M,35,U,51,80800,66505,FALSE,FALSE,FALSE
107431,0,,2,4,1,1,4,F,35,U,49,52600,53513.45736,FALSE,FALSE,TRUE
109996,1,95,3,7,1,2,4,F,35,U,50,53000,57260,FALSE,FALSE,FALSE
112457,0,,3,8,1,3,2,F,35,U,56,63600,53513.45736,FALSE,FALSE,TRUE
117399,0,,4,8,1,3,2,M,35,U,56,112179.2028,53513.45736,FALSE,TRUE,TRUE
118171,0,,3,3,1,1,3,F,35,U,50,70300,39533,FALSE,FALSE,FALSE
118199,0,,2,6,1,2,1,F,35,H,51,92700,59599,FALSE,FALSE,FALSE
120115,1,1000,4,9,1,3,3,F,35,H,49,32100,37757,FALSE,FALSE,FALSE
120574,1,85,3,7,1,2,4,F,35,U,49,78100,39788,FALSE,FALSE,FALSE
123862,1,15,3,7,1,3,1,F,35,U,64,344300,53513.45736,FALSE,FALSE,TRUE
126639,1,40,3,8,1,3,2,M,35,U,57,93200,53513.45736,FALSE,FALSE,TRUE
127997,0,,3,7,1,2,4,M,35,H,54,115100,63000,FALSE,FALSE,FALSE
128652,0,,3,4,1,1,4,F,35,H,52,225000,50485,FALSE,FALSE,FALSE
128976,1,50,4,7,1,3,1,M,35,U,50,71000,53513.45736,FALSE,FALSE,TRUE
130426,1,150,3,4,1,1,2,F,35,U,50,135400,53513.45736,FALSE,FALSE,TRUE
131263,1,60,4,8,1,3,2,F,35,U,56,115900,76293,FALSE,FALSE,FALSE
135354,0,,3,9,1,1,3,F,35,U,50,56700,43231,FALSE,FALSE,FALSE
136982,0,,4,8,1,2,2,U,35,U,52,350000,70414,FALSE,FALSE,FALSE
137424,0,,3,8,1,3,3,F,35,U,48,76000,53513.45736,FALSE,FALSE,TRUE
140777,0,,3,7,1,3,1,U,35,U,54,63500,53513.45736,FALSE,FALSE,TRUE
141349,0,,4,7,1,3,3,U,35,U,49,57700,35075,FALSE,FALSE,FALSE
141500,1,90,4,7,1,3,3,M,35,U,57,107600,76915,FALSE,FALSE,FALSE
142022,0,,3,6,1,2,4,M,35,H,50,43800,49688,FALSE,FALSE,FALSE
146713,0,,3,7,1,1,4,U,35,U,51,350000,53513.45736,FALSE,FALSE,TRUE
156245,0,,3,5,1,2,3,M,35,U,59,548300,108645,FALSE,FALSE,FALSE
160483,1,45,4,7,1,2,2,U,35,U,57,21700,53513.45736,FALSE,FALSE,TRUE
164315,0,,2,6,1,3,1,M,35,U,49,43900,53513.45736,FALSE,FALSE,TRUE
165746,1,50,2,5,1,2,1,F,35,U,50,84800,39564,FALSE,FALSE,FALSE
167253,0,,3,9,1,3,3,M,35,U,61,219200,67524,FALSE,FALSE,FALSE
169280,1,50,4,8,1,3,2,F,35,U,50,85100,57164,FALSE,FALSE,FALSE
171738,1,60,4,8,1,1,3,M,35,U,49,56900,45417,FALSE,FALSE,FALSE
173378,0,,3,9,1,3,2,M,35,U,55,70100,41358,FALSE,FALSE,FALSE
175132,0,,3,9,1,3,3,M,35,U,60,70500,37250,FALSE,FALSE,FALSE
177280,0,,3,8,1,3,4,F,35,U,49,83800,48699,FALSE,FALSE,FALSE
177762,0,,4,9,1,3,2,M,35,U,50,66700,50956,FALSE,FALSE,FALSE
179427,0,,4,5,1,1,2,U,35,U,49,44600,53513.45736,FALSE,FALSE,TRUE
182034,1,50,3,6,1,1,4,M,35,U,57,42100,26847,FALSE,FALSE,FALSE
182112,0,,3,8,1,3,2,M,35,U,51,88500,48197,FALSE,FALSE,FALSE
184676,0,,3,4,1,1,2,U,35,U,49,66700,53513.45736,FALSE,FALSE,TRUE
186456,1,25,8,13,2,3,1,F,35,U,50,71400,41061,FALSE,FALSE,FALSE
17023,0,,3,4,1,1,2,U,34,U,49,53600,36006,FALSE,FALSE,FALSE
34166,0,,3,7,1,3,3,F,34,U,52,230000,47073,FALSE,FALSE,FALSE
47590,0,,3,6,1,2,3,F,34,U,50,35000,30407,FALSE,FALSE,FALSE
48274,0,,2,6,1,2,4,M,34,U,50,44100,45504,FALSE,FALSE,FALSE
52478,0,,3,8,1,3,2,M,34,U,51,156300,50485,FALSE,FALSE,FALSE
66745,1,25,3,4,1,1,4,F,34,U,50,67700,35682,FALSE,FALSE,FALSE
78730,0,,3,8,1,3,2,M,34,U,51,73100,35766,FALSE,FALSE,FALSE
90259,0,,3,5,1,2,2,M,34,U,54,58900,50847,FALSE,FALSE,FALSE
100369,1,140,4,7,1,3,3,F,34,H,56,58000,42504,FALSE,FALSE,FALSE
103174,0,,2,4,1,1,4,M,34,U,49,68000,53513.45736,FALSE,FALSE,TRUE
116453,1,75,3,4,1,1,4,M,34,U,54,414300,91320,FALSE,FALSE,FALSE
126921,0,,3,6,1,1,2,F,34,U,48,81300,31203,FALSE,FALSE,FALSE
131817,0,,3,9,1,3,4,M,34,H,51,111700,59500,FALSE,FALSE,FALSE
137614,0,,3,7,1,2,3,F,34,U,57,132400,39695,FALSE,FALSE,FALSE
141179,0,,2,7,1,3,4,M,34,U,61,268000,59296,FALSE,FALSE,FALSE
148911,1,50,3,8,1,3,4,F,34,U,56,40400,53513.45736,FALSE,FALSE,TRUE
153105,0,,3,4,1,1,4,F,34,U,50,137300,53513.45736,FALSE,FALSE,TRUE
2231,1,70,6,10,2,4,3,U,33,U,57,51500,53513.45736,FALSE,FALSE,TRUE
4881,1,50,5,9,1,3,2,F,33,U,49,80300,53513.45736,FALSE,FALSE,TRUE
21176,0,,3,6,1,2,4,M,33,U,50,109300,59226,FALSE,FALSE,FALSE
29718,0,,2,5,1,1,3,M,33,U,49,75300,41822,FALSE,FALSE,FALSE
38642,1,50,2,4,1,1,4,M,33,U,54,55500,52345,FALSE,FALSE,FALSE
38857,0,,3,4,1,1,3,M,33,U,50,88500,40032,FALSE,FALSE,FALSE
43311,0,,3,6,1,2,3,F,33,U,50,44000,39991,FALSE,FALSE,FALSE
49425,0,,3,8,1,3,3,F,33,U,50,52800,47005,FALSE,FALSE,FALSE
57647,1,100,4,9,1,3,2,F,33,U,51,114500,53513.45736,FALSE,FALSE,TRUE
71146,1,50,4,7,1,3,2,F,33,U,51,83200,42599,FALSE,FALSE,FALSE
101665,1,25,4,9,1,3,1,M,33,U,49,72700,53513.45736,FALSE,FALSE,TRUE
116454,0,,3,5,1,2,4,F,33,U,60,570800,53513.45736,FALSE,FALSE,TRUE
119315,1,65,3,8,1,3,2,M,33,U,48,112179.2028,53513.45736,FALSE,TRUE,TRUE
123696,0,,3,4,1,1,2,F,33,H,50,155300,35841,FALSE,FALSE,FALSE
137539,0,,3,4,1,1,2,F,33,U,62,131000,42272,FALSE,FALSE,FALSE
145428,0,,3,6,1,2,1,M,33,H,64,80500,60456,FALSE,FALSE,FALSE
149680,0,,3,6,1,2,4,M,33,U,53,143700,71429,FALSE,FALSE,FALSE
186388,1,50,5,7,2,2,1,F,33,U,61,95200,53513.45736,FALSE,FALSE,TRUE
47418,0,,2,6,1,2,3,U,32,U,49,25400,28875,FALSE,FALSE,FALSE
57375,0,,3,7,1,1,2,F,32,U,48,83800,53513.45736,FALSE,FALSE,TRUE
59249,1,75,3,4,1,1,4,M,32,U,51,83300,34915,FALSE,FALSE,FALSE
70944,1,100,3,5,1,1,2,F,32,U,55,70500,53513.45736,FALSE,FALSE,TRUE
79482,0,,3,8,1,3,2,F,32,U,49,89900,53513.45736,FALSE,FALSE,TRUE
90849,0,,3,6,1,2,3,M,32,U,51,161000,53513.45736,FALSE,FALSE,TRUE
91284,0,,4,9,1,3,2,F,32,U,49,34000,53513.45736,FALSE,FALSE,TRUE
34417,0,,4,9,1,3,3,F,31,U,57,72000,53513.45736,FALSE,FALSE,TRUE
46034,0,,4,6,1,2,3,F,31,U,51,213500,53513.45736,FALSE,FALSE,TRUE
121115,0,,3,8,1,3,2,M,31,U,50,64500,47572,FALSE,FALSE,FALSE
122751,1,25,3,9,1,3,2,M,31,U,52,87500,45666,FALSE,FALSE,FALSE
150218,0,,3,8,1,3,1,U,31,U,49,55800,53513.45736,FALSE,FALSE,TRUE
150497,1,200,3,6,1,1,2,F,31,U,48,89600,53513.45736,FALSE,FALSE,TRUE
62426,0,,3,7,1,3,1,F,30,U,58,118200,63710,FALSE,FALSE,FALSE
87074,1,25,4,9,1,3,3,F,30,U,49,115900,53513.45736,FALSE,FALSE,TRUE
163639,0,,2,4,1,1,2,F,30,H,57,79000,62804,FALSE,FALSE,FALSE
164231,1,35,3,8,1,3,1,F,30,U,50,102400,28268,FALSE,FALSE,FALSE
150822,0,,2,6,1,2,1,M,29,U,72,566700,52283,FALSE,FALSE,FALSE
826,0,,5,10,1,3,3,F,28,U,49,99500,53513.45736,FALSE,FALSE,TRUE
2989,0,,5,8,1,2,2,F,28,U,50,131800,53513.45736,FALSE,FALSE,TRUE
3612,0,,7,11,1,3,3,F,28,U,50,60300,53513.45736,FALSE,FALSE,TRUE
4320,1,75,4,9,1,3,3,F,28,U,52,289100,53513.45736,FALSE,FALSE,TRUE
4726,0,,7,12,2,4,3,M,28,U,51,62600,53513.45736,FALSE,FALSE,TRUE
12573,1,510,7,12,1,3,3,M,28,U,50,55000,53513.45736,FALSE,FALSE,TRUE
28150,0,,3,7,1,1,2,M,28,U,50,100200,53513.45736,FALSE,FALSE,TRUE
32622,1,235,4,8,1,1,2,F,28,U,49,72800,53513.45736,FALSE,FALSE,TRUE
35055,0,,3,9,1,3,3,U,28,U,65,46400,53513.45736,FALSE,FALSE,TRUE
38106,1,15,3,8,1,3,1,F,28,U,58,198900,53513.45736,FALSE,FALSE,TRUE
43663,1,50,2,5,1,2,1,U,28,U,58,195600,53513.45736,FALSE,FALSE,TRUE
45798,0,,3,7,1,2,3,U,28,U,49,96800,53513.45736,FALSE,FALSE,TRUE
54600,1,75,3,7,1,2,2,M,28,U,55,121200,53513.45736,FALSE,FALSE,TRUE
62699,0,,3,8,1,3,1,F,28,U,49,75500,59039,FALSE,FALSE,FALSE
65634,1,60,4,8,1,3,3,M,28,U,51,72000,65846,FALSE,FALSE,FALSE
67712,1,500,4,9,1,3,3,M,28,U,50,108200,56463,FALSE,FALSE,FALSE
73387,0,,3,8,1,3,2,F,28,U,52,190600,45121,FALSE,FALSE,FALSE
88233,0,,2,6,1,2,2,F,28,U,49,94300,66796,FALSE,FALSE,FALSE
89174,1,100,3,8,1,3,2,M,28,U,49,91400,53513.45736,FALSE,FALSE,TRUE
95806,0,,3,8,1,3,2,U,28,U,49,38900,39388,FALSE,FALSE,FALSE
96040,0,,3,7,1,3,1,F,28,U,49,46000,53513.45736,FALSE,FALSE,TRUE
99322,0,,4,6,1,2,2,U,28,U,51,214300,53513.45736,FALSE,FALSE,TRUE
100555,0,,4,8,1,3,4,F,28,U,51,136900,88242,FALSE,FALSE,FALSE
103926,1,25,2,6,1,2,1,M,28,U,64,573600,61801,FALSE,FALSE,FALSE
106318,0,,3,8,1,3,2,F,28,U,49,87500,40898,FALSE,FALSE,FALSE
114662,0,,3,7,1,3,1,M,28,U,50,39800,46838,FALSE,FALSE,FALSE
117230,1,55,2,4,1,2,1,F,28,U,65,321300,78948,FALSE,FALSE,FALSE
120725,0,,3,8,1,1,1,M,28,U,50,85500,38049,FALSE,FALSE,FALSE
126785,0,,3,3,1,1,4,M,28,U,50,51600,43135,FALSE,FALSE,FALSE
127759,1,30,4,7,1,3,1,F,28,U,50,84100,80172,FALSE,FALSE,FALSE
131468,1,40,4,9,1,3,2,F,28,U,50,43200,48750,FALSE,FALSE,FALSE
137199,1,50,3,8,1,3,2,M,28,H,61,48500,47256,FALSE,FALSE,FALSE
147692,0,,3,7,1,2,3,M,28,U,51,193000,59239,FALSE,FALSE,FALSE
150072,0,,3,5,1,2,1,M,28,H,59,91600,53513.45736,FALSE,FALSE,TRUE
154382,0,,3,4,1,1,2,F,28,H,49,29700,25991,FALSE,FALSE,FALSE
159659,0,,3,8,1,3,1,M,28,U,61,45500,53513.45736,FALSE,FALSE,TRUE
163174,0,,4,8,1,1,4,M,28,U,62,165200,79842,FALSE,FALSE,FALSE
167418,0,,3,7,1,2,2,F,28,U,50,49500,36364,FALSE,FALSE,FALSE
169947,0,,3,8,1,3,1,F,28,U,55,381300,95837,FALSE,FALSE,FALSE
172014,0,,3,8,1,3,4,U,28,U,57,28400,53513.45736,FALSE,FALSE,TRUE
176603,0,,3,6,1,2,4,M,28,U,51,88000,55290,FALSE,FALSE,FALSE
177523,1,15,2,5,1,2,1,U,28,U,53,50000,53513.45736,FALSE,FALSE,TRUE
179359,1,50,3,7,1,1,1,U,28,U,50,107300,53513.45736,FALSE,FALSE,TRUE
185467,0,,6,11,1,3,3,F,28,U,58,31800,42358,FALSE,FALSE,FALSE
185901,1,50,5,10,2,3,1,F,28,U,49,38200,42373,FALSE,FALSE,FALSE
191056,1,235,5,10,1,1,3,M,28,U,62,143200,79635,FALSE,FALSE,FALSE
2320,1,30,6,11,2,4,1,U,27,U,49,88300,53513.45736,FALSE,FALSE,TRUE
2868,0,,5,10,1,3,1,F,27,U,50,88300,53513.45736,FALSE,FALSE,TRUE
66300,1,70,4,9,1,3,3,F,27,U,50,192200,41254,FALSE,FALSE,FALSE
72409,1,50,1,3,1,1,2,F,27,U,50,69500,34943,FALSE,FALSE,FALSE
155114,1,70,4,9,1,3,2,F,27,U,50,43100,42565,FALSE,FALSE,FALSE
155553,1,25,4,9,2,4,1,F,26,H,51,57100,44164,FALSE,FALSE,FALSE
187807,1,110,2,4,1,1,3,M,25,U,49,53800,53513.45736,FALSE,FALSE,TRUE
804,0,,3,9,1,3,1,U,15,U,50,66700,53513.45736,FALSE,FALSE,TRUE
3214,0,,8,13,1,4,1,F,15,U,50,64100,53513.45736,FALSE,FALSE,TRUE
4225,1,50,4,8,1,1,1,M,15,U,50,43200,53513.45736,FALSE,FALSE,TRUE
5405,0,,3,8,1,3,2,M,15,U,51,207900,53513.45736,FALSE,FALSE,TRUE
7160,1,70,4,9,2,3,4,F,15,U,52,90500,53513.45736,FALSE,FALSE,TRUE
10906,0,,7,12,1,3,4,U,15,U,52,95300,53513.45736,FALSE,FALSE,TRUE
30934,1,75,3,7,1,1,4,M,15,U,48,50000,53513.45736,FALSE,FALSE,TRUE
37605,0,,2,2,1,1,4,M,15,U,50,106700,38755,FALSE,FALSE,FALSE
39025,0,,4,9,1,3,2,M,15,U,50,34700,53513.45736,FALSE,FALSE,TRUE
41699,0,,4,9,1,3,3,U,15,U,49,71300,53513.45736,FALSE,FALSE,TRUE
41834,0,,2,8,1,3,1,F,15,U,50,107000,53513.45736,FALSE,FALSE,TRUE
45390,1,100,3,8,1,1,3,F,15,U,51,278600,53513.45736,FALSE,FALSE,TRUE
70722,1,80,3,7,1,1,4,M,15,U,58,457200,63661,FALSE,FALSE,FALSE
70764,0,,4,8,1,3,1,M,15,U,49,22000,45776,FALSE,FALSE,FALSE
74689,0,,3,9,1,3,1,F,15,U,51,78600,43093,FALSE,FALSE,FALSE
80715,0,,4,8,1,3,1,M,15,U,52,320000,54483,FALSE,FALSE,FALSE
85135,0,,3,9,1,1,1,F,15,U,59,66300,53513.45736,FALSE,FALSE,TRUE
87939,1,150,4,9,1,1,4,M,15,U,49,48300,44220,FALSE,FALSE,FALSE
95655,0,,4,9,1,3,2,U,15,U,49,83400,53513.45736,FALSE,FALSE,TRUE
96140,0,,3,8,1,1,3,F,15,U,61,75300,55540,FALSE,FALSE,FALSE
97705,0,,3,8,1,3,2,M,15,U,49,120200,44880,FALSE,FALSE,FALSE
103077,0,,3,8,1,3,1,F,15,U,50,36100,45250,FALSE,FALSE,FALSE
106686,0,,4,9,1,3,2,F,15,U,50,65500,37481,FALSE,FALSE,FALSE
116065,0,,3,9,1,1,4,M,15,U,51,71000,57220,FALSE,FALSE,FALSE
124920,0,,3,8,1,3,3,M,15,U,51,69300,48301,FALSE,FALSE,FALSE
126069,1,25,3,6,1,2,1,M,15,U,52,177000,98346,FALSE,FALSE,FALSE
134988,0,,4,8,1,3,4,M,15,H,51,66200,42613,FALSE,FALSE,FALSE
142057,1,75,4,8,1,3,3,F,15,U,51,53100,61313,FALSE,FALSE,FALSE
145434,0,,3,4,1,1,4,F,15,U,50,228800,53513.45736,FALSE,FALSE,TRUE
147936,1,25,3,6,1,2,1,M,15,U,50,46200,53513.45736,FALSE,FALSE,TRUE
170143,1,25,3,7,1,3,1,M,15,U,49,112179.2028,53513.45736,FALSE,TRUE,TRUE
190837,1,55,4,8,1,3,2,F,15,U,49,36600,44023,FALSE,FALSE,FALSE
7799,0,,9,13,1,3,2,U,13,U,49,86300,53513.45736,FALSE,FALSE,TRUE
82446,0,,3,9,1,3,4,F,13,U,50,73700,53710,FALSE,FALSE,FALSE
88596,1,70,3,7,1,2,3,M,13,U,50,76800,59625,FALSE,FALSE,FALSE
179339,1,65,4,8,1,3,1,F,13,U,53,81400,54137,FALSE,FALSE,FALSE
142,1,15,6,11,2,4,1,M,46.25518758,U,51,73100,62442,TRUE,FALSE,FALSE
186,0,,7,13,2,4,2,M,46.25518758,U,49,27400,46845,TRUE,FALSE,FALSE
383,0,,6,11,2,2,2,M,46.25518758,U,50,35500,45083,TRUE,FALSE,FALSE
387,1,25,3,8,1,3,1,M,46.25518758,H,49,41800,43652,TRUE,FALSE,FALSE
427,1,50,4,9,1,3,2,M,46.25518758,U,49,38100,43652,TRUE,FALSE,FALSE
542,1,50,3,7,1,1,1,F,46.25518758,H,50,45000,44667,TRUE,FALSE,FALSE
557,1,75,7,12,2,4,2,U,46.25518758,U,50,22100,53513.45736,TRUE,FALSE,TRUE
578,1,50,7,11,2,4,2,M,46.25518758,U,50,20600,33424,TRUE,FALSE,FALSE
701,0,,7,12,2,4,2,M,46.25518758,U,49,36300,39399,TRUE,FALSE,FALSE
