ID,Suc_flag,ARPU,PromCnt12,PromCnt36,PromCntMsg12,PromCntMsg36,Class,Age,Gender,HomeOwner,AvgARPU,AvgHomeValue,AvgIncome
145637,1,125,3,8,1,1,1,44,F,U,63,290800,43940
145646,0,,3,7,1,3,1,51,F,H,50,188700,68158
145664,1,25,3,7,1,2,1,,F,U,50,165300,
145706,0,,2,2,1,1,4,,F,U,48,,
145724,0,,3,9,1,3,1,41,F,H,58,173900,51699
145786,1,100,3,7,1,2,2,51,M,U,52,212600,60733
145809,0,,3,9,1,3,3,43,F,H,51,160500,42120
145823,1,250,4,6,1,2,2,,F,U,62,329700,
145838,1,40,3,3,1,1,2,,U,H,59,201900,69733
145855,1,60,3,7,1,3,3,45,M,H,52,226400,69733
145885,1,100,2,2,1,1,2,47,F,H,60,313000,56395
145895,1,75,4,7,1,3,3,,F,U,51,267900,
145899,1,100,4,7,1,3,4,,F,U,51,149100,
145903,0,,4,8,1,3,3,52,F,H,64,265200,56395
145905,1,100,3,7,1,3,2,53,M,H,62,232800,56395
145911,1,50,4,9,1,3,3,,F,H,54,331400,93247
145944,1,65,3,9,1,3,1,50,F,H,52,267900,56395
145972,0,,3,7,1,3,3,,M,H,52,201000,66645
145982,1,150,4,9,1,3,3,41,F,U,66,205100,
146011,0,,3,4,1,1,4,45,F,H,51,198500,41254
146014,0,,3,4,1,1,4,,U,U,52,318900,
146036,0,,3,8,1,3,3,47,F,U,52,189300,41254
146049,1,60,3,7,1,2,2,50,M,H,52,276800,41254
146093,0,,3,8,1,3,4,45,M,H,52,161100,47472
146106,0,,3,8,1,3,4,53,F,H,52,164400,47472
146126,0,,2,4,0,0,2,50,F,H,53,165700,47472
146153,1,220,4,9,1,3,2,48,F,H,59,144200,45373
146182,1,50,4,8,1,3,2,,F,U,51,183400,51425
146241,1,250,4,7,1,1,3,48,M,H,69,319600,76749
146255,0,,3,8,1,3,2,,F,U,52,319700,
146269,1,50,3,6,1,1,2,45,F,H,55,297300,76749
146301,1,85,3,7,1,2,3,39,F,H,52,88700,66458
146331,0,,4,9,1,3,2,,F,U,50,160800,
146341,1,100,3,7,1,3,3,52,M,H,53,239700,42822
146379,0,,2,5,1,2,1,48,F,H,53,329400,45854
146392,1,100,3,4,1,1,2,41,F,H,61,201600,64942
146395,0,,3,8,1,3,4,46,M,H,52,210800,64942
146405,0,,3,6,1,2,1,,M,U,50,215600,
146462,1,100,4,9,1,3,3,52,M,H,52,221300,67986
146463,1,25,3,7,1,2,1,50,U,H,52,216300,67986
146472,0,,2,5,1,1,2,42,M,H,60,162700,49840
146487,0,,3,7,1,2,1,,M,H,52,213100,49840
146500,1,125,3,4,1,2,2,51,F,H,62,235300,51935
146542,0,,3,9,1,3,1,,U,H,53,376200,75956
146547,0,,2,5,1,3,2,,F,H,52,348500,75956
146555,0,,3,5,1,2,3,46,M,H,66,348500,75956
146585,1,40,4,8,1,3,1,,F,U,49,145800,37283
146628,1,50,3,8,1,3,4,48,F,H,53,199900,39057
146655,0,,3,6,1,2,3,41,F,U,53,446700,
146663,0,,3,9,1,3,4,47,F,U,55,505500,
146695,1,100,3,4,1,1,2,42,F,H,61,390900,71746
146703,1,75,3,6,1,2,4,,U,U,50,67500,
146713,0,,3,7,1,1,4,35,M,U,57,344800,71746
146742,1,75,3,7,1,3,3,49,M,H,54,390900,71746
146750,0,,3,6,1,1,3,,F,U,54,171200,54152
146814,1,75,3,9,1,1,4,45,M,H,57,215900,53218
146832,0,,2,2,1,1,2,51,F,H,59,203500,62357
146835,1,125,3,7,1,3,2,44,M,H,59,186400,62357
146900,0,,3,6,1,2,2,,M,U,51,240400,
146913,1,125,4,9,1,3,2,48,F,H,61,267400,89546
146914,1,50,3,8,1,3,1,42,F,H,54,367300,89546
146928,1,50,3,9,1,3,4,,U,H,56,461500,89546
146940,1,75,3,7,1,2,2,53,M,H,56,567900,89546
146942,0,,3,7,1,2,3,51,M,H,53,241700,89546
146984,0,,3,6,1,2,4,47,M,U,51,147200,37283
146990,0,,3,6,1,1,4,45,F,U,54,166100,33215
147002,0,,3,8,1,3,2,,U,U,52,204700,44975
147006,0,,3,9,1,3,1,51,M,H,50,161300,33215
147045,1,50,4,8,1,3,2,,F,H,51,198900,31050
147096,0,,3,8,1,3,2,52,F,H,61,254000,61361
147119,0,,3,9,1,3,2,50,F,H,53,312400,71260
147165,0,,2,6,1,1,2,,F,U,61,218200,
147175,1,35,3,6,1,2,1,,M,U,50,207400,
147190,1,50,3,8,1,3,1,44,F,U,58,154500,40119
147197,1,75,4,8,1,3,3,48,M,U,50,204800,
147260,0,,2,7,1,1,4,37,M,H,57,242900,72198
147270,0,,3,9,1,3,1,49,M,U,61,539200,
147271,0,,3,8,1,3,2,41,F,H,52,251400,72198
147305,1,75,3,8,1,1,4,43,M,H,57,274100,69038
147334,0,,3,8,1,3,2,49,M,H,51,220500,
147347,0,,3,7,1,1,1,41,F,U,60,239500,
147386,0,,3,3,1,1,4,45,F,H,53,445700,68138
147406,1,190,6,11,2,4,3,49,M,U,67,520900,
147464,1,150,3,4,1,1,2,48,M,H,60,228700,60896
147484,1,60,4,8,1,1,3,52,M,H,60,543900,122638
147508,1,50,3,6,1,2,4,,F,H,53,235200,51437
147529,1,100,4,8,1,3,2,47,F,H,60,27900,30432
147576,0,,3,4,1,1,2,,F,U,61,350000,
147592,0,,3,7,1,1,2,,F,U,65,364400,
147600,1,25,4,9,1,3,1,,F,U,52,351400,
147614,0,,3,7,1,3,4,,U,U,53,415500,
147629,0,,3,9,1,3,3,45,F,H,52,221900,61964
147634,0,,3,7,1,2,3,,F,U,52,230200,
147636,1,55,3,8,1,3,1,52,M,H,51,185900,61964
147641,1,50,3,7,1,3,2,52,F,U,51,230200,
147649,0,,4,7,1,3,3,,F,U,79,316900,
147676,0,,3,7,1,2,3,49,M,H,53,282300,45164
147690,0,,3,4,1,1,4,,F,U,50,142300,
147692,0,,3,7,1,2,3,28,M,H,51,131900,60150
147726,0,,2,2,1,1,2,42,M,H,58,300500,47631
147747,1,65,4,8,1,3,2,51,F,H,52,300500,47631
147753,1,125,4,8,2,3,2,50,F,H,64,477800,109911
147758,1,125,4,9,1,3,4,,F,U,55,564300,
147820,0,,3,6,1,1,4,,F,U,54,225000,
147835,1,100,4,8,1,3,3,,F,U,67,369400,65906
147838,1,100,4,8,1,3,4,49,F,H,55,373800,65906
147839,0,,3,8,1,3,4,46,F,H,53,242400,65906
147841,1,500,3,8,1,3,3,52,F,H,69,562600,65906
147855,1,75,2,6,1,2,3,52,M,H,55,454800,65906
147857,0,,3,9,1,1,4,51,M,H,57,213200,65906
147878,0,,3,8,1,1,4,45,F,H,61,595300,128323
147904,1,250,2,6,1,3,3,52,F,H,55,498400,40701
147916,0,,4,8,1,3,2,,F,U,50,204200,
147928,1,50,4,8,1,1,3,52,F,H,58,550100,56609
147930,0,,3,6,1,2,1,51,F,H,50,125000,56736
147936,1,25,3,6,1,2,1,15,M,H,52,351100,56609
147956,1,25,3,6,1,2,2,45,F,H,51,248100,35110
148022,1,50,4,9,1,3,1,45,F,H,51,209800,48925
148025,0,,3,8,1,3,3,,F,H,54,375700,48925
148030,1,50,3,8,1,1,1,,F,U,54,187500,
148049,0,,3,8,1,3,2,48,F,U,63,372900,
148079,0,,3,4,1,1,2,,U,U,63,380100,
148092,0,,3,8,1,3,2,52,M,H,61,326600,72116
148098,0,,2,7,1,3,3,,F,H,65,162500,59715
148104,0,,3,8,1,3,2,47,M,H,60,209200,72116
148131,1,100,3,7,1,1,3,41,F,H,59,399200,97052
148132,0,,3,7,1,2,3,44,F,H,54,318500,97052
148133,0,,3,8,1,3,3,50,M,U,63,41900,
148141,1,70,4,9,1,3,3,44,F,U,53,357600,
148143,1,100,2,6,1,1,1,,F,H,57,399200,97052
148153,1,55,4,9,1,3,2,39,F,H,53,357600,97052
148160,0,,2,2,0,1,4,,F,H,56,535900,112339
148166,1,100,4,7,1,3,2,,F,U,62,537200,
148213,1,70,3,4,1,2,4,49,M,H,52,277600,52608
148215,0,,4,6,1,2,4,44,F,H,52,250900,52608
148227,1,50,4,8,1,1,3,49,M,H,55,241300,52608
148249,0,,3,4,1,1,2,42,F,H,60,209200,52106
148336,0,,3,6,1,2,4,38,F,H,54,277200,71189
148351,0,,3,7,1,3,1,51,M,H,52,276600,71189
148354,1,40,4,8,1,3,2,,U,U,51,220600,
148360,0,,3,9,1,3,3,37,M,U,65,236900,
148391,0,,2,5,1,2,2,51,F,H,63,171300,83472
148396,1,35,3,8,1,3,1,43,F,H,54,423300,61801
148402,0,,3,7,1,2,3,43,M,U,52,299400,
148427,0,,3,6,1,2,4,41,F,H,53,278100,60011
148465,0,,3,5,1,2,2,,F,H,64,323100,55978
148511,1,100,1,4,1,0,3,,F,U,55,323100,
148520,0,,3,7,1,2,1,51,M,H,52,240000,60727
148523,1,125,3,4,1,1,4,51,M,H,54,428600,92525
148544,1,50,4,9,1,3,4,47,F,U,55,428600,92525
148546,1,30,3,8,1,3,1,53,M,H,54,428600,92525
148565,0,,3,6,1,2,4,44,M,U,52,154900,38710
148569,1,95,3,8,1,3,3,47,M,U,51,144300,
148571,0,,3,8,1,1,2,39,F,U,64,138600,38710
148572,1,25,3,7,1,3,1,50,M,U,50,183800,
148599,0,,2,4,1,1,2,44,F,U,59,203700,45048
148633,0,,4,8,1,2,2,,F,U,52,265100,
148636,1,50,4,9,1,3,3,53,F,U,52,239200,
148658,0,,2,3,1,1,3,,F,H,50,155500,40629
148715,0,,4,9,1,3,3,50,F,H,51,163200,40629
148719,0,,3,8,1,3,4,,F,U,52,166300,
148795,1,50,4,8,1,3,1,42,M,H,52,225900,68282
148806,0,,3,8,1,3,4,,M,H,53,237300,68282
148814,1,75,4,9,1,3,3,43,F,H,54,319400,68282
148829,0,,3,9,1,3,4,40,M,H,52,179700,54217
148840,1,55,4,9,1,3,3,51,F,H,52,217100,54217
148841,0,,3,8,1,3,1,51,M,H,51,204600,54217
148869,1,75,3,8,1,1,4,38,M,U,57,236200,
148876,1,35,3,8,1,3,1,46,F,H,52,220100,79008
148883,1,105,2,4,1,1,4,44,M,H,52,225200,65740
148906,1,30,3,8,1,3,1,39,F,H,51,237500,61500
148911,1,50,3,8,1,3,4,34,F,H,53,195300,65740
148918,1,105,3,7,1,2,4,,F,U,52,117800,60641
148939,0,,3,8,1,3,3,,U,H,54,341200,92525
148946,1,50,3,4,1,1,4,,F,H,50,175600,
148949,1,180,3,7,1,3,3,50,F,H,67,179500,41190
148969,1,50,3,8,1,3,2,,F,U,51,237700,
148981,0,,3,5,1,2,2,48,M,H,61,265100,87748
148991,1,125,4,9,1,1,2,45,F,H,66,320900,87748
148998,1,125,4,9,1,3,1,44,U,U,59,323300,
149033,1,35,3,7,1,1,2,49,F,H,55,351400,
149078,0,,3,8,1,3,4,43,M,H,56,452100,80359
149089,1,100,3,7,1,3,2,50,F,H,65,568700,103584
149107,0,,4,8,1,3,3,,M,U,90,568700,
149110,1,30,4,8,1,3,1,,M,U,52,399400,
149117,1,150,3,6,1,2,4,,F,H,53,254900,83472
149121,1,100,3,7,1,2,3,44,M,H,54,323700,95596
149138,0,,3,8,1,3,2,,F,H,55,425800,95596
149142,0,,3,8,1,1,3,,F,H,58,349400,95596
149152,1,100,3,3,1,1,2,45,M,H,63,450700,93607
149164,1,125,4,8,1,3,4,,M,U,53,338500,
149169,0,,3,8,1,3,2,,F,U,62,361900,
149173,1,85,4,8,1,3,4,47,M,H,54,347700,93607
149183,0,,3,8,1,3,1,45,F,H,55,582500,93607
149196,1,100,4,7,1,3,1,51,M,H,59,327300,75731
149199,1,75,4,8,1,3,2,,M,U,52,266700,
149285,0,,3,8,1,3,1,,M,H,52,266000,35836
149295,0,,3,8,1,3,2,51,M,H,52,225600,35836
149299,1,50,3,8,1,3,3,50,M,U,53,353100,
149318,0,,3,8,1,1,4,39,F,U,56,184600,
149336,0,,4,9,1,3,1,,F,U,50,184500,
149378,0,,3,8,1,3,4,48,M,U,53,238100,
149414,1,45,4,8,1,3,2,45,F,U,53,424000,
149429,1,50,4,8,1,3,1,52,F,H,51,228000,39094
149433,1,175,4,9,1,1,4,51,M,U,56,215900,
149474,0,,3,8,1,3,3,53,F,H,53,367900,70813
149498,1,100,3,8,1,3,2,47,U,H,66,574200,118256
149499,0,,3,8,1,3,4,,F,U,55,587400,
149502,0,,3,8,1,1,3,,M,H,61,585300,118256
149506,1,50,2,5,1,1,2,45,M,U,57,516400,
149526,0,,3,5,1,1,4,41,F,U,52,191100,
149534,1,150,3,5,1,2,2,,F,U,65,500000,
149541,1,50,3,8,1,1,3,47,F,H,56,181400,60896
149560,1,125,4,9,1,3,3,49,M,H,74,446200,60896
149569,1,140,4,7,1,3,3,,F,U,62,250000,
149595,1,85,3,8,1,1,4,40,M,H,58,254500,62824
149598,1,50,3,7,1,3,2,,F,H,52,267900,62824
149626,1,50,4,9,1,3,3,,U,U,51,155700,
149629,0,,3,8,1,3,1,51,F,H,51,217000,61243
149644,1,100,2,2,1,1,2,,F,U,59,320600,
149653,1,50,3,8,1,1,4,44,F,U,55,177300,
149680,0,,3,6,1,2,4,33,F,U,51,91200,54763
149709,0,,3,4,1,2,2,38,F,U,65,512700,91106
149757,1,110,3,7,1,1,4,,F,U,58,416700,
149767,1,75,4,8,1,1,3,49,M,H,55,210500,32990
149769,1,230,4,8,1,1,2,49,F,U,64,217200,
149777,1,100,2,3,1,1,4,43,F,U,52,221500,33927
149784,0,,3,9,1,3,4,,U,U,52,207200,
149792,1,500,4,9,1,3,3,50,U,H,68,194900,33927
149831,0,,3,8,1,1,2,48,U,H,66,465800,50578
149851,0,,3,8,1,3,2,,M,U,49,71800,
149870,0,,3,4,1,1,4,,F,U,50,152800,
149881,1,25,4,7,1,2,2,,U,U,50,142600,
149886,0,,3,9,1,3,1,,F,U,57,153000,
149887,1,75,3,8,1,3,3,,M,U,52,199300,58078
149956,1,75,3,8,1,3,1,44,F,U,50,161300,
149959,0,,4,8,1,3,3,44,U,U,51,159900,41311
149970,1,75,2,5,1,1,4,,F,H,52,137200,81759
149999,0,,3,5,1,2,2,44,M,H,62,206700,59715
150025,1,15,3,6,1,2,1,51,F,U,49,157700,
150043,1,100,2,4,1,1,2,48,M,H,62,349100,79024
150060,1,100,4,9,1,3,2,,F,U,60,277300,55210
150061,1,125,4,8,1,3,2,41,F,H,62,261800,79024
150072,0,,3,5,1,2,1,28,F,U,52,289700,79024
150091,0,,4,7,1,3,2,,M,U,50,199100,
150096,0,,3,7,1,1,4,41,M,H,54,116500,44829
150097,1,55,3,8,1,3,3,41,F,H,53,220800,84525
150104,0,,3,8,1,3,1,44,M,H,52,215000,84525
150109,0,,4,8,1,3,3,,M,H,49,112600,
150144,0,,3,8,1,3,2,44,F,H,49,96200,
150158,0,,3,8,1,3,1,,F,U,50,126900,
150177,1,100,4,8,1,3,3,51,M,H,52,204400,53750
150181,0,,3,8,1,3,2,36,M,H,51,181100,53750
150186,1,50,3,7,1,3,4,,F,H,52,216600,53750
150191,1,55,4,8,1,3,2,45,M,H,52,216600,53750
150218,0,,3,8,1,3,1,31,M,U,50,206300,46449
150248,1,125,4,8,1,1,2,,M,H,63,218200,64110
150260,1,50,3,8,1,3,1,51,F,H,51,218200,64110
150271,0,,3,7,1,1,2,50,F,H,53,132600,54069
150282,0,,3,7,1,2,3,45,M,H,52,127800,54069
150292,1,50,4,5,1,2,4,52,M,U,50,143500,32331
150301,1,200,3,8,1,1,2,,M,U,65,164200,
150349,0,,3,7,1,3,1,44,F,H,50,161600,
150377,0,,3,4,1,1,2,45,F,H,62,223000,58078
150379,1,100,2,4,1,1,2,,F,U,59,194300,
150386,1,150,3,7,1,1,4,48,F,U,55,192100,58078
150389,0,,3,8,1,3,1,49,F,H,51,178000,58078
150404,1,50,4,8,1,3,3,44,F,U,51,174500,58078
150497,1,200,3,6,1,1,2,31,M,H,62,334300,62979
150516,1,125,4,9,1,3,2,52,F,U,63,330400,
150519,0,,2,5,1,2,1,,M,H,50,80600,69288
150534,1,20,3,8,1,3,1,,U,H,50,162400,45165
150554,0,,3,6,1,2,4,,M,U,52,186700,
150567,0,,3,7,1,2,3,48,M,H,52,171900,55035
150578,0,,3,6,1,2,2,52,F,H,61,275700,70545
150587,1,100,3,8,1,3,3,,U,H,52,180500,70545
150595,1,60,2,6,1,2,1,52,M,U,51,212300,70545
150603,0,,3,8,1,3,3,46,F,H,52,180500,70545
150624,1,40,3,7,1,3,2,,M,H,50,124700,43517
150644,1,175,4,7,1,3,3,44,F,H,67,330400,62979
150660,1,60,4,9,1,3,3,45,F,U,51,90100,56711
150684,1,170,4,8,1,3,2,,M,U,58,247600,
150711,0,,3,8,1,3,4,46,M,H,51,163300,
150730,1,10,3,7,1,2,3,46,F,H,51,150200,50606
150732,0,,3,7,1,2,2,48,F,H,52,212500,50606
150739,1,60,3,8,1,3,3,42,U,H,52,195100,50606
150776,1,40,4,9,1,3,1,46,F,U,50,114900,
150790,0,,3,8,1,3,2,49,F,H,60,128400,42272
150799,1,75,4,9,1,3,2,,M,U,50,130500,
150802,0,,3,4,1,1,2,,F,U,60,301900,
150818,0,,3,9,1,3,2,,M,H,58,122600,38859
150822,0,,2,6,1,2,1,29,M,H,50,111700,38859
150828,0,,3,5,1,2,3,39,M,H,52,267000,72914
150832,0,,3,7,1,3,2,51,F,U,61,247600,72914
150839,0,,3,6,1,2,3,46,F,H,54,368300,72914
150945,1,100,4,8,1,3,4,,F,U,51,147300,
150970,1,100,2,5,1,1,2,45,F,U,59,185100,
151043,0,,3,8,1,3,2,,M,U,61,150400,
151054,1,80,4,9,1,3,3,51,F,H,53,231100,72104
151129,0,,2,4,1,1,4,38,M,H,53,274300,53625
151170,1,60,4,9,1,3,2,47,F,H,52,273800,53625
151175,1,110,3,8,1,1,3,46,F,H,56,270700,53625
151195,1,50,2,6,1,2,2,53,F,U,54,390500,87122
151203,1,25,3,8,1,3,2,,U,H,52,213500,87122
151207,0,,3,7,1,2,1,44,F,H,50,122700,
151251,0,,3,9,1,3,3,46,F,H,53,323300,
151307,0,,3,7,1,3,3,49,M,H,51,195500,55005
151332,0,,4,7,1,1,4,51,F,U,54,224900,
151335,0,,3,8,1,3,3,51,F,H,52,176500,55005
151362,0,,3,9,1,3,3,42,M,H,52,189600,63668
151373,0,,3,8,1,3,1,,F,H,51,249400,63668
151452,1,50,3,9,1,3,3,44,F,U,52,229300,42637
151455,1,100,3,8,1,3,4,,U,U,51,210500,
151484,1,70,3,8,1,3,2,39,M,H,52,254600,45271
151504,1,105,3,7,1,2,4,45,M,H,54,266600,78203
151513,1,75,3,7,1,3,1,51,F,H,51,234600,78203
151518,1,75,3,8,1,3,4,45,F,H,52,245700,
151530,0,,2,5,1,1,2,,U,U,59,139500,
151547,1,25,3,2,1,1,4,48,M,H,51,146300,49514
151600,1,105,2,4,1,2,4,37,M,H,51,156000,40276
151614,0,,3,6,1,1,3,39,F,H,54,139900,40276
151629,1,75,4,8,1,3,2,47,F,U,50,158600,
151653,1,50,4,9,1,3,1,50,U,U,49,145500,
151679,1,115,3,7,1,1,2,46,F,H,63,147800,37530
151695,1,175,3,4,1,1,2,,M,H,63,249800,83961
151698,1,100,3,8,1,3,4,48,M,H,51,38800,34129
151702,1,75,4,9,1,3,3,46,F,H,53,214500,83961
151730,1,25,3,8,1,3,1,,F,U,50,152200,
151738,0,,2,6,1,2,2,,M,H,60,189600,55293
151766,1,20,3,6,1,2,1,50,F,H,51,166300,52584
151768,0,,3,9,1,3,1,44,F,H,51,161700,52584
151788,1,50,4,6,1,2,3,48,F,H,50,140700,45667
151806,1,20,3,7,1,3,1,50,M,U,50,142000,45667
151812,0,,3,8,1,3,1,,M,U,49,110200,
151816,0,,2,6,1,1,4,46,F,H,53,103400,31712
151819,1,30,2,7,1,3,1,45,M,H,50,117000,31712
151828,1,50,4,8,1,3,3,50,M,H,51,95600,31712
151846,1,50,4,5,1,2,1,,M,U,49,123400,
151871,0,,3,9,1,3,2,44,F,U,51,176100,51707
151881,0,,3,8,1,3,3,47,F,H,52,162300,48095
151891,1,75,4,8,1,3,3,,F,U,52,275000,
151902,1,50,4,8,1,3,2,44,M,H,50,108800,38438
151904,1,75,3,7,1,3,3,52,M,H,51,108800,38438
151907,1,30,4,7,1,2,1,40,F,H,52,347700,67966
151982,0,,3,6,1,3,4,39,F,H,53,290000,79477
151983,0,,3,6,1,3,4,51,M,H,51,157300,60513
151986,1,75,2,6,1,2,2,51,F,H,53,259800,87416
151995,1,125,4,9,1,3,2,50,F,H,62,188100,87416
152010,1,25,4,8,1,3,1,51,M,H,53,354000,87416
152029,0,,3,7,1,1,3,50,M,H,56,325200,112355
152036,1,75,3,4,1,1,4,,F,U,52,294700,
152053,1,125,4,8,1,3,4,43,F,H,53,307100,64192
152054,1,125,4,8,1,1,3,50,F,H,55,229700,64192
152075,0,,3,8,1,1,2,37,M,H,62,138800,41929
152092,1,25,3,8,1,3,1,48,F,U,50,123200,41929
152094,1,50,3,8,1,3,1,43,F,H,51,154600,41929
152118,1,20,3,8,1,3,1,51,F,H,50,164400,41929
152119,1,50,3,6,1,2,1,51,F,H,51,195800,41929
152126,0,,4,7,1,2,3,,U,U,49,109800,
152132,0,,3,7,1,3,3,,F,U,50,109800,
152133,1,25,5,8,1,3,2,,F,U,59,118500,
152149,1,50,4,8,1,3,1,47,M,H,51,153800,45864
152151,1,210,4,9,1,1,2,,M,U,65,144700,
152169,1,25,4,9,1,3,3,51,F,H,52,197600,45864
152219,0,,3,8,1,1,3,,F,U,54,147600,
152260,0,,3,9,1,3,3,,U,H,51,91800,29984
152281,0,,3,7,1,1,4,40,M,H,56,222400,54860
152283,1,50,3,7,1,1,3,47,F,U,55,281300,
152286,0,,3,8,1,3,4,41,F,U,51,190500,
152287,0,,3,8,1,3,3,,F,H,53,298100,54860
152325,1,125,3,4,1,1,2,45,M,H,61,172800,51240
152376,1,50,3,8,1,3,2,,F,U,53,295900,54152
152380,1,150,4,9,1,1,2,52,M,H,66,232500,54152
152417,0,,3,9,1,1,3,41,F,H,56,216900,
152418,1,60,4,9,1,3,3,49,M,U,52,163700,51860
152461,0,,3,7,1,3,4,52,M,H,57,542700,95837
152468,0,,3,7,1,3,2,50,F,H,61,388500,95837
152470,1,225,4,9,1,3,2,,F,U,65,572500,
152486,1,25,3,7,1,3,1,50,M,U,51,153800,55139
152487,0,,3,7,1,2,4,50,M,H,53,186500,55139
152494,1,25,4,9,1,3,4,51,M,H,52,227800,55139
152505,0,,3,8,1,1,2,47,F,H,56,174400,55139
152509,1,100,3,6,1,2,4,,F,H,52,172500,55139
152527,1,115,3,4,1,1,2,45,F,H,60,185400,37610
152528,1,100,3,4,1,1,4,46,F,H,50,160600,
152537,0,,3,5,1,2,2,,M,U,61,173600,
152545,0,,4,10,1,3,3,50,M,H,68,,37610
152587,0,,3,9,1,3,3,,M,U,51,134400,
152590,0,,2,3,1,1,2,,M,U,59,177500,48772
152617,0,,3,7,1,1,3,46,M,U,54,215500,
152621,1,50,2,7,1,3,2,51,M,H,52,244900,60513
152641,1,250,3,5,1,2,3,,F,U,63,153800,
152657,1,75,4,9,1,3,3,44,F,U,51,184100,
152670,0,,3,8,1,3,2,,U,U,51,184100,
152737,1,35,4,8,1,3,2,,M,H,51,231200,77367
152741,0,,3,7,1,1,3,45,M,H,55,160100,77367
152781,0,,3,9,1,3,3,,M,U,51,166700,
152783,0,,3,8,1,3,1,,F,U,51,221000,
152784,0,,3,8,1,3,4,42,U,H,52,164500,65342
152796,0,,4,9,1,3,2,,M,H,64,500000,200001
152816,1,175,3,7,1,1,4,48,F,H,55,199000,50607
152821,1,55,4,8,1,3,1,42,F,H,50,163300,50607
152822,1,100,3,7,1,2,3,37,F,H,52,171400,50607
152847,1,185,4,9,1,3,4,51,M,H,53,279900,50607
152898,0,,3,8,1,3,2,41,F,H,52,151700,58060
152938,0,,2,6,1,2,2,44,F,U,52,283500,
152957,0,,3,4,1,1,4,49,M,H,51,158500,48772
152961,1,40,2,5,1,1,2,48,F,H,60,237500,48772
152964,0,,3,6,1,2,1,43,F,H,59,237500,48772
152986,0,,3,9,1,1,2,51,F,H,64,237500,48772
152990,1,100,3,8,1,3,3,39,F,U,51,177500,
152994,0,,3,9,1,3,2,49,F,H,52,192500,48772
153001,1,25,4,9,1,3,1,43,M,H,51,196000,48772
153010,0,,3,6,1,2,2,51,F,H,51,162500,48361
153024,0,,3,8,1,3,1,52,F,U,49,104200,
153026,1,50,4,8,1,3,1,50,F,H,50,162500,48361
153044,0,,3,4,1,1,2,,M,U,60,205000,
153053,1,80,2,5,1,2,3,,F,U,53,275000,40149
153067,0,,3,4,1,1,3,52,F,H,50,102500,26049
153081,0,,4,8,1,3,3,50,M,H,54,408500,61741
153105,0,,3,4,1,1,4,34,M,H,51,172700,32704
153116,0,,3,7,1,2,2,,M,U,51,213100,
153117,0,,3,8,1,3,3,41,F,H,51,157600,32704
153129,0,,3,4,1,1,4,42,M,H,50,110100,25014
153131,0,,4,5,1,1,2,,M,U,59,93400,
153157,0,,4,10,1,3,1,,F,H,50,122500,25014
153185,0,,3,7,1,3,3,53,M,H,52,147000,49514
153213,1,25,3,9,1,3,4,,F,H,54,297700,56402
153239,0,,3,7,1,3,2,42,M,H,61,270600,59553
153261,0,,3,7,1,3,1,48,F,H,52,332400,59553
153273,0,,4,5,1,2,4,,M,H,51,159600,38563
153301,1,75,4,8,1,3,2,,M,U,53,343800,50777
153309,0,,3,8,1,3,1,51,F,H,51,192200,50777
153319,1,175,3,4,1,1,2,45,F,H,59,151000,47281
153353,1,135,4,8,1,3,2,50,F,U,58,88500,
153357,0,,3,7,1,2,3,47,F,U,50,35000,26733
153378,0,,3,7,1,3,2,46,M,H,50,126700,47662
153380,0,,3,9,1,3,4,46,M,H,51,101900,47662
153404,1,125,4,7,1,2,2,44,M,H,60,159600,38563
153427,1,50,4,8,1,3,4,50,F,H,52,185500,38563
153445,0,,3,4,1,1,3,51,F,H,63,204400,38230
153450,1,235,3,8,1,3,2,,U,U,61,186500,
153466,0,,3,4,1,1,4,,F,U,50,81700,
153467,1,105,3,4,1,1,4,50,M,U,52,197100,54266
153469,0,,3,4,1,1,4,,M,U,51,200000,
153499,0,,3,9,1,3,1,50,M,U,58,289600,
153500,0,,3,8,1,3,3,,F,U,51,175900,
153501,0,,3,8,1,3,3,52,F,H,52,200000,54266
153512,0,,3,7,1,1,3,51,M,H,55,197100,54266
153528,1,25,3,8,1,3,1,,F,U,50,162000,
153551,0,,3,6,1,1,2,,M,U,62,176100,51707
153565,0,,3,8,1,3,3,51,F,H,55,531800,82828
153582,0,,3,9,1,3,2,45,F,H,62,185100,64944
153624,1,50,3,7,1,2,1,48,M,H,52,224200,66798
153637,0,,3,4,1,1,2,,M,U,59,267000,
153647,0,,3,8,1,3,2,45,F,U,52,267400,
153689,1,100,3,8,1,3,2,49,F,H,52,243000,60058
153708,1,105,3,4,1,1,4,,F,U,50,140600,
153718,0,,3,5,1,2,2,43,F,H,61,180400,63407
153743,1,130,4,8,1,3,1,40,M,H,58,132500,63407
153771,1,125,3,4,1,1,2,48,F,H,60,211100,78995
153776,1,125,4,6,1,2,3,49,U,U,65,121100,
153781,0,,5,9,1,2,1,,F,U,58,308900,
153803,0,,2,7,1,1,2,49,F,H,56,246500,78995
153818,1,50,3,8,1,3,3,,F,U,52,278000,
153834,0,,2,7,1,3,2,,F,H,60,156300,81101
153849,0,,2,5,1,1,3,40,M,U,54,260900,
153853,0,,3,6,1,2,4,46,M,H,54,337000,110715
153864,1,100,4,9,1,3,3,43,F,H,54,337000,110715
153871,0,,3,4,1,1,4,46,F,H,54,308300,99212
